Year Mon Day  DayRain  DaySnow Rain_thr Snow_thr   Soil_S Litter_S Canopy_S CaIntTot CrainInt CsnowInt  StreamF Baseflow  ReturnF      PET      AET    Trans    Evapo  S_Evapo Can_Evap Sur_Evap Snowpack Sublimat SnowMelt  WaterTD  SatDefi  RootZ_S  Unsat_S RootZ_Dr Unsat_Dr Cap_rise  GwDrain  GwStorQ  GwStorN   GwQout   GwNout     RSMC
1960   1  18    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    1.365    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000 4789.883  183.375    1.004    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.757
1960   1  19    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    2.393    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000 4789.033  183.343    0.971    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.757
1960   1  20    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    1.781    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000 4788.392  183.319    0.946    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.756
1960   1  21    0.326    0.000    0.326    0.000    0.005    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    1.484    0.008    0.000    0.008    0.000    0.000    0.008    0.000    0.000    0.000 4786.500  183.246    1.186    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.926
1960   1  22    0.426    0.000    0.426    0.000    0.007    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    1.069    0.009    0.000    0.009    0.000    0.000    0.009    0.000    0.000    0.000 4783.852  183.145    1.500    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    1.152
1960   1  23    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.571    0.001    0.000    0.001    0.000    0.000    0.000    0.000    0.000    0.000 4782.481  183.093    1.453    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    1.155
1960   1  24    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.042    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000 4781.558  183.057    1.417    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    1.154
1960   1  25    1.706    0.020    1.707    0.000    0.010    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.135    0.009    0.000    0.009    0.000    0.000    0.009    0.019    0.000    0.001 4775.288  182.818    2.862    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    2.071
1960   1  26    0.426    0.000    0.444    0.000    0.007    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.466    0.013    0.000    0.013    0.003    0.000    0.009    0.001    0.000    0.018 4770.324  182.628    3.106    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    2.307
1960   1  27    0.000    0.000    0.001    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.651    0.005    0.000    0.005    0.005    0.000    0.000    0.000    0.000    0.001 4767.256  182.511    2.990    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    2.308
1960   1  28    4.426    0.000    4.426    0.000    0.010    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.595    0.004    0.000    0.004    0.004    0.000    0.000    0.000    0.000    0.000 4751.469  181.907    6.786    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    4.702
1960   1  29    2.726    0.000    2.726    0.000    0.010    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.734    0.061    0.000    0.061    0.061    0.000    0.000    0.000    0.000    0.000 4735.016  181.277    8.812    0.001    0.000    0.000    0.003    0.000    0.000    0.000    0.000    0.000    6.148
1960   1  30    1.126    0.000    1.126    0.000    0.010    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    1.262    0.166    0.000    0.166    0.156    0.000    0.010    0.000    0.000    0.000 4722.015  180.779    9.267    0.002    0.000    0.000    0.007    0.000    0.000    0.000    0.000    0.000    6.668
1960   1  31    5.926    0.000    5.926    0.000    0.010    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    1.836    0.220    0.000    0.220    0.220    0.000    0.000    0.000    0.000    0.000 4695.602  179.766   13.925    0.004    0.002    0.000    0.013    0.000    0.000    0.000    0.000    0.000    9.755
